image_path,filename,lat,lon,geometry,in_grid
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9233.png,28.9178_76.9233.png,28.9178,76.9233,POINT (102436.15285633481 3205725.2599184285),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9321.png,28.9178_76.9321.png,28.9178,76.9321,POINT (103295.1112653134 3205695.6882758364),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9409.png,28.9178_76.9409.png,28.9178,76.9409,POINT (104154.0646597388 3205666.1809256654),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9443.png,28.9178_76.9443.png,28.9178,76.9443,POINT (104485.93167598615 3205654.797576825),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9558.png,28.9178_76.9558.png,28.9178,76.9558,POINT (105608.4175269726 3205616.366197952),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9646.png,28.9178_76.9646.png,28.9178,76.9646,POINT (106467.35747020366 3205587.0319863646),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9734.png,28.9178_76.9734.png,28.9178,76.9734,POINT (107326.29243891232 3205557.7620578585),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9822.png,28.9178_76.9822.png,28.9178,76.9822,POINT (108185.22244393872 3205528.55640992),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9910.png,28.9178_76.9910.png,28.9178,76.991,POINT (109044.14749612223 3205499.41504004),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.9944.png,28.9178_76.9944.png,28.9178,76.9944,POINT (109376.00357848493 3205488.173088835),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0058.png,28.9178_77.0058.png,28.9178,77.0058,POINT (110488.69212622277 3205450.549505045),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0146.png,28.9178_77.0146.png,28.9178,77.0146,POINT (111347.60394929716 3205421.5805048756),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0234.png,28.9178_77.0234.png,28.9178,77.0234,POINT (112206.51085943612 3205392.6757735712),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0322.png,28.9178_77.0322.png,28.9178,77.0322,POINT (113065.41286748042 3205363.8353086454),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0410.png,28.9178_77.0410.png,28.9178,77.041,POINT (113924.30998426955 3205335.059107621),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0443.png,28.9178_77.0443.png,28.9178,77.0443,POINT (114246.39514425205 3205324.284599769),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0557.png,28.9178_77.0557.png,28.9178,77.0557,POINT (115359.04769703437 3205287.1331016216),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0645.png,28.9178_77.0645.png,28.9178,77.0645,POINT (116217.93180507328 3205258.528502321),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0733.png,28.9178_77.0733.png,28.9178,77.0733,POINT (117076.81106164522 3205229.988157871),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0821.png,28.9178_77.0821.png,28.9178,77.0821,POINT (117935.68547758611 3205201.5120658195),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0909.png,28.9178_77.0909.png,28.9178,77.0909,POINT (118794.55506374117 3205173.1002237215),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.0944.png,28.9178_77.0944.png,28.9178,77.0944,POINT (119136.14958180272 3205161.8179174396),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1058.png,28.9178_77.1058.png,28.9178,77.1058,POINT (120248.76644960162 3205125.1402937933),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1146.png,28.9178_77.1146.png,28.9178,77.1146,POINT (121107.62308216502 3205096.9014763716),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1234.png,28.9178_77.1234.png,28.9178,77.1234,POINT (121966.47492497665 3205068.726899913),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1322.png,28.9178_77.1322.png,28.9178,77.1322,POINT (122825.32198887179 3205040.6165619968),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1410.png,28.9178_77.1410.png,28.9178,77.141,POINT (123684.16428469558 3205012.5704602078),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1443.png,28.9178_77.1443.png,28.9178,77.1443,POINT (124006.22891857201 3205002.069732421),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1557.png,28.9178_77.1557.png,28.9178,77.1557,POINT (125118.81069627596 3204965.863990018),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1645.png,28.9178_77.1645.png,28.9178,77.1645,POINT (125977.64031230268 3204937.9894160912),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1733.png,28.9178_77.1733.png,28.9178,77.1733,POINT (126836.46520004369 3204910.179069473),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1821.png,28.9178_77.1821.png,28.9178,77.1821,POINT (127695.28537034057 3204882.432947774),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1909.png,28.9178_77.1909.png,28.9178,77.1909,POINT (128554.10083403374 3204854.7510486124),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1943.png,28.9178_77.1943.png,28.9178,77.1943,POINT (128885.91464133683 3204844.0729689784),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2058.png,28.9178_77.2058.png,28.9178,77.2058,POINT (130008.22086159472 3204808.0269824564),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2146.png,28.9178_77.2146.png,28.9178,77.2146,POINT (130867.02370346163 3204780.5180344475),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2234.png,28.9178_77.2234.png,28.9178,77.2234,POINT (131725.82187876158 3204753.073300217),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2322.png,28.9178_77.2322.png,28.9178,77.2322,POINT (132584.61539833545 3204725.692777408),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2410.png,28.9178_77.2410.png,28.9178,77.241,POINT (133443.4042730243 3204698.376463669),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2444.png,28.9178_77.2444.png,28.9178,77.2444,POINT (133775.20782383258 3204687.839629349),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2558.png,28.9178_77.2558.png,28.9178,77.2558,POINT (134887.72057183948 3204652.5801861333),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2646.png,28.9178_77.2646.png,28.9178,77.2646,POINT (135746.49704331253 3204625.4360578717),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2734.png,28.9178_77.2734.png,28.9178,77.2734,POINT (136605.26890981494 3204598.3561300673),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2822.png,28.9178_77.2822.png,28.9178,77.2822,POINT (137464.03618218814 3204571.3404003936),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2910.png,28.9178_77.2910.png,28.9178,77.291,POINT (138322.79887127312 3204544.388866527),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.2943.png,28.9178_77.2943.png,28.9178,77.2943,POINT (138644.8337002644 3204534.2985913367),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3057.png,28.9178_77.3057.png,28.9178,77.3057,POINT (139757.31271557428 3204499.510732633),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3145.png,28.9178_77.3145.png,28.9178,77.3145,POINT (140616.0632183273 3204472.730619425),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3233.png,28.9178_77.3233.png,28.9178,77.3233,POINT (141474.80917758698 3204446.014693556),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3321.png,28.9178_77.3321.png,28.9178,77.3321,POINT (142333.55060419015 3204419.362952729),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3409.png,28.9178_77.3409.png,28.9178,77.3409,POINT (143192.28750898328 3204392.7753946558),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3444.png,28.9178_77.3444.png,28.9178,77.3444,POINT (143533.8293416532 3204382.218637241),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3558.png,28.9178_77.3558.png,28.9178,77.3558,POINT (144646.27494337095 3204347.904156499),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3646.png,28.9178_77.3646.png,28.9178,77.3646,POINT (145504.9997240153 3204321.489442909),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3734.png,28.9178_77.3734.png,28.9178,77.3734,POINT (146363.72002288967 3204295.1389036644),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3822.png,28.9178_77.3822.png,28.9178,77.3822,POINT (147222.4358508308 3204268.8525365037),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3910.png,28.9178_77.3910.png,28.9178,77.391,POINT (148081.14721868536 3204242.6303391675),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.3943.png,28.9178_77.3943.png,28.9178,77.3943,POINT (148403.16283397604 3204232.8135584886),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4057.png,28.9178_77.4057.png,28.9178,77.4057,POINT (149515.57560799044 3204198.970471009),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4145.png,28.9178_77.4145.png,28.9178,77.4145,POINT (150374.2751185139 3204172.919625251),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4233.png,28.9178_77.4233.png,28.9178,77.4233,POINT (151232.97020874318 3204146.9329410773),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4321.png,28.9178_77.4321.png,28.9178,77.4321,POINT (152091.6608895203 3204121.0104162567),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4409.png,28.9178_77.4409.png,28.9178,77.4409,POINT (152950.34717168746 3204095.1520485627),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4443.png,28.9178_77.4443.png,28.9178,77.4443,POINT (153282.11115043366 3204085.1784976944),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4558.png,28.9178_77.4558.png,28.9178,77.4558,POINT (154404.24917367392 3204051.5154040447),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4646.png,28.9178_77.4646.png,28.9178,77.4646,POINT (155262.9236635061 3204025.829812127),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4734.png,28.9178_77.4734.png,28.9178,77.4734,POINT (156121.59379476804 3204000.208369162),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4822.png,28.9178_77.4822.png,28.9178,77.4822,POINT (156980.25957830722 3203974.651072948),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4910.png,28.9178_77.4910.png,28.9178,77.491,POINT (157838.92102496087 3203949.15792129),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.4944.png,28.9178_77.4944.png,28.9178,77.4944,POINT (158170.6754247002 3203939.3254732573),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5058.png,28.9178_77.5058.png,28.9178,77.5058,POINT (159283.02370759187 3203906.4277258385),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5146.png,28.9178_77.5146.png,28.9178,77.5146,POINT (160141.67357704544 3203881.106587424),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5234.png,28.9178_77.5234.png,28.9178,77.5234,POINT (161000.31914953375 3203855.8495855317),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5322.png,28.9178_77.5322.png,28.9178,77.5322,POINT (161858.9604359044 3203830.6567179915),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5410.png,28.9178_77.5410.png,28.9178,77.541,POINT (162717.5974469948 3203805.527982642),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5443.png,28.9178_77.5443.png,28.9178,77.5443,POINT (163039.58522614813 3203796.1212405255),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5557.png,28.9178_77.5557.png,28.9178,77.5557,POINT (164151.90203892364 3203763.6946093435),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5645.png,28.9178_77.5645.png,28.9178,77.5645,POINT (165010.52768621908 3203738.737125531),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5733.png,28.9178_77.5733.png,28.9178,77.5733,POINT (165869.1490980375 3203713.843766013),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5821.png,28.9178_77.5821.png,28.9178,77.5821,POINT (166727.76628521818 3203689.014528654),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5909.png,28.9178_77.5909.png,28.9178,77.5909,POINT (167586.37925860513 3203664.249411321),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.5944.png,28.9178_77.5944.png,28.9178,77.5944,POINT (167927.8718859919 3203654.41747089),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6058.png,28.9178_77.6058.png,28.9178,77.6058,POINT (169040.15755688603 3203622.4637541105),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6146.png,28.9178_77.6146.png,28.9178,77.6146,POINT (169898.75923568523 3203597.871313105),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6234.png,28.9178_77.6234.png,28.9178,77.6234,POINT (170757.35674073623 3203573.342984298),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6322.png,28.9178_77.6322.png,28.9178,77.6322,POINT (171615.95008288225 3203548.878765584),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6410.png,28.9178_77.6410.png,28.9178,77.641,POINT (172474.53927296633 3203524.4786548633),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.6443.png,28.9178_77.6443.png,28.9178,77.6443,POINT (172796.50915100717 3203515.3451407566),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8558.png,28.9266_76.8558.png,28.9266,76.8558,POINT (95881.59590281168 3206930.5464877603),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8646.png,28.9266_76.8646.png,28.9266,76.8646,POINT (96740.52002884337 3206900.4758094857),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8734.png,28.9266_76.8734.png,28.9266,76.8734,POINT (97599.43906012079 3206870.4694555844),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8822.png,28.9266_76.8822.png,28.9266,76.8822,POINT (98458.3530074723 3206840.5274234805),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8910.png,28.9266_76.8910.png,28.9266,76.891,POINT (99317.26188173512 3206810.6497106),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.8943.png,28.9266_76.8943.png,28.9266,76.8943,POINT (99639.35140388738 3206799.462150044),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9057.png,28.9266_76.9057.png,28.9266,76.9057,POINT (100752.01882922772 3206760.8838022444),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9145.png,28.9266_76.9145.png,28.9266,76.9145,POINT (101610.91420911928 3206731.1778383562),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9233.png,28.9266_76.9233.png,28.9266,76.9233,POINT (102469.80455567682 3206701.5361842937),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9321.png,28.9266_76.9321.png,28.9266,76.9321,POINT (103328.68987973797 3206671.958837511),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9409.png,28.9266_76.9409.png,28.9266,76.9409,POINT (104187.57019213168 3206642.4457954653),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9443.png,28.9266_76.9443.png,28.9266,76.9443,POINT (104519.40897291101 3206631.060250791),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9558.png,28.9266_76.9558.png,28.9266,76.9558,POINT (105641.79932475975 3206592.621458455),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9646.png,28.9266_76.9646.png,28.9266,76.9646,POINT (106500.66619369958 3206563.281588162),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9734.png,28.9266_76.9734.png,28.9266,76.9734,POINT (107359.52809097891 3206534.0060132677),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9822.png,28.9266_76.9822.png,28.9266,76.9822,POINT (108218.38502743246 3206504.794731259),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9910.png,28.9266_76.9910.png,28.9266,76.991,POINT (109077.23701389274 3206475.6477396223),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_76.9944.png,28.9266_76.9944.png,28.9266,76.9944,POINT (109409.06486707868 3206464.4036196745),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0058.png,28.9266_77.0058.png,28.9266,77.0058,POINT (110521.65876714065 3206426.772777633),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0146.png,28.9266_77.0146.png,28.9266,77.0146,POINT (111380.49753210298 3206397.7981887413),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0234.png,28.9266_77.0234.png,28.9266,77.0234,POINT (112239.33138695656 3206368.8878810303),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0322.png,28.9266_77.0322.png,28.9266,77.0322,POINT (113098.16034253559 3206340.0418520146),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0410.png,28.9266_77.0410.png,28.9266,77.041,POINT (113956.98440967331 3206311.2600992178),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0443.png,28.9266_77.0443.png,28.9266,77.0443,POINT (114279.04217676067 3206300.4835126265),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0557.png,28.9266_77.0557.png,28.9266,77.0557,POINT (115391.60010257486 3206263.3248467073),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0645.png,28.9266_77.0645.png,28.9266,77.0645,POINT (116250.41116844589 3206234.714728526),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0733.png,28.9266_77.0733.png,28.9266,77.0733,POINT (117109.21738564025 3206206.168877512),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0821.png,28.9266_77.0821.png,28.9266,77.0821,POINT (117968.01876498852 3206177.687291216),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0909.png,28.9266_77.0909.png,28.9266,77.0909,POINT (118826.81531732867 3206149.2699671886),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.0944.png,28.9266_77.0944.png,28.9266,77.0944,POINT (119168.38078862114 3206137.985484019),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1058.png,28.9266_77.1058.png,28.9266,77.1058,POINT (120280.90304997831 3206101.300783443),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1146.png,28.9266_77.1146.png,28.9266,77.1146,POINT (121139.68665617733 3206073.0565172653),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1234.png,28.9266_77.1234.png,28.9266,77.1234,POINT (121998.46547537937 3206044.8765043705),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1322.png,28.9266_77.1322.png,28.9266,77.1322,POINT (122857.23951841367 3206016.7607423346),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1410.png,28.9266_77.1410.png,28.9266,77.141,POINT (123716.00879611867 3205988.7092287424),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1443.png,28.9266_77.1443.png,28.9266,77.1443,POINT (124038.04604890605 3205978.206474707),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1557.png,28.9266_77.1557.png,28.9266,77.1557,POINT (125150.53324034944 3205941.9937458583),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1645.png,28.9266_77.1645.png,28.9266,77.1645,POINT (126009.28984554927 3205914.1137930234),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1733.png,28.9266_77.1733.png,28.9266,77.1733,POINT (126868.0417251825 3205886.298079816),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1821.png,28.9266_77.1821.png,28.9266,77.1821,POINT (127726.78889008402 3205858.546603846),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1909.png,28.9266_77.1909.png,28.9266,77.1909,POINT (128585.53135108872 3205830.859362729),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.1943.png,28.9266_77.1943.png,28.9266,77.1943,POINT (128917.316953531 3205820.1792224585),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2058.png,28.9266_77.2058.png,28.9266,77.2058,POINT (130039.5277779774 3205784.126279763),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2146.png,28.9266_77.2146.png,28.9266,77.2146,POINT (130898.25762441324 3205756.612022974),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2234.png,28.9266_77.2234.png,28.9266,77.2234,POINT (131756.98280696513 3205729.161992284),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2322.png,28.9266_77.2322.png,28.9266,77.2322,POINT (132615.70333646785 3205701.776185334),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2410.png,28.9266_77.2410.png,28.9266,77.241,POINT (133474.41922375606 3205674.454599771),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2444.png,28.9266_77.2444.png,28.9266,77.2444,POINT (133806.19457560073 3205663.9157319097),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2558.png,28.9266_77.2558.png,28.9266,77.2558,POINT (134918.61277703894 3205628.6494837687),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2646.png,28.9266_77.2646.png,28.9266,77.2646,POINT (135777.31626824208 3205601.5001167213),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2734.png,28.9266_77.2734.png,28.9266,77.2734,POINT (136636.01515712187 3205574.4149624486),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2822.png,28.9266_77.2822.png,28.9266,77.2822,POINT (137494.70945451368 3205547.3940186244),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2910.png,28.9266_77.2910.png,28.9266,77.291,POINT (138353.3991712518 3205520.437282929),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.2943.png,28.9266_77.2943.png,28.9266,77.2943,POINT (138675.40663629113 3205510.345060229),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3057.png,28.9266_77.3057.png,28.9266,77.3057,POINT (139787.79112442414 3205475.5504870894),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3145.png,28.9266_77.3145.png,28.9266,77.3145,POINT (140646.46866183553 3205448.7652049493),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3233.png,28.9266_77.3233.png,28.9266,77.3233,POINT (141505.1416583652 3205422.0441224654),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3321.png,28.9266_77.3321.png,28.9266,77.3321,POINT (142363.81012484367 3205395.387237344),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3409.png,28.9266_77.3409.png,28.9266,77.3409,POINT (143222.4740721112 3205368.794547295),True
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3444.png,28.9266_77.3444.png,28.9266,77.3444,POINT (143563.98688830447 3205358.2357521784),True
